current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Lead ML Engineer,Razorpay,9.9,"Machine Learning, Data Science, Data Engineering, Software Development, Computer Vision, Image Processing, Data Structures, Algorithms, Management",Bachelor of Technology,"Indian Institute of Technology, Kanpur",,,,India,ml_engineer
AI Ml Engineer ,Wald.ai,3.8,"gen ai, Google Cloud Platform (GCP), GPT-4, Text Classification, Document Retrieval, Containerization, Ml, EDA, Statistics, Language Processing, Git, Optical Character Recognition (OCR), Large Language Models (LLM), Finetuning, Hugging face, Python (Programming Language), BERT (Language Model), MLOps, Deep Neural Networks (DNN), Natural Language Processing (NLP), Word Embeddings, langchain, Machine Learning, TensorFlow, Keras, PyTorch, Decision Trees, ChatGPT, Deep Learning, Data Science, Semantic Search, Text Mining, Model Development, Model Building, Exploratory Data Analysis, Supervised Learning, Recommender Systems, Critical Thinking, Image Processing, API Development, Long Short-term Memory (LSTM), Convolutional Neural Networks (CNN), Prompt Engineering, Computer Science, GPT-3, Linear Models, NoSQL, Neural Networks, SQL, Machine Learning Algorithms, Seaborn, Openai, Communication, Artificial Intelligence (AI), NumPy, Data Structures, Java, Problem Solving",Bachelor of Technology - BTech,Haldia Institute of Technology,"Infosys certified Python developer, Pinnacle certified data science professional",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,FlyFin AI,3.6,"Network Theory, Activations, Benchmarking, Neural Networks, Computer Vision, Statistics, Time Series Analysis, Attention to Detail, Reasoning Skills, Hive, Cascading Style Sheets (CSS), Soft Skills, Documentation, REST APIs, MLflow, Data Integration, Distributed Systems, Written Communication, Logical Reasoning, SciPy, Jupyter, Quantitative Analytics, Modeling, Amazon Redshift, Alteryx, Transformers, Neural Machine Translation (NMT), Project Management, People Management, AI Solutions, Azure Databricks, Microsoft Azure, Optical Character Recognition (OCR), Data Modeling, Model Training, BERT (Language Model), Deep Neural Networks (DNN), Data Extraction, Large Language Models (LLM), Transformer Models, Generative AI Tools, Extract, Transform, Load (ETL), Research and Development (R&D), Communication, SNOMED, LOINC, ICD-10, Electronic Health Records (EHR), Hadoop, Data Engineering, Seaborn, Pandas (Software), Databases, Matplotlib, Algorithms, Artificial Intelligence (AI), Git, GitHub, Healthcare data, Pivot Tables, Linux, Data Structures, Backpropagation, Neural Network Architecture Design, Linear Regression, Logistic Regression, Artificial Neural Networks, IntelliJ IDEA, Natural Language Processing (NLP), Fuzzy Logic, Shell Scripting, Bash, Scala, Amazon Web Services (AWS), Snowflake Cloud, PySpark, Object-Oriented Programming (OOP), Analytical Skills, Problem Solving, PyTorch, TensorFlow, C (Programming Language), Microsoft Office, MySQL, Data Analysis, Microsoft Excel, Microsoft SQL Server, SQL, Programming, C++, Data Mining, Machine Learning, Data Science, Python (Programming Language), Deep Learning",Bachelor of Technology - BTech,"Indian Institute of Technology, Kanpur","Python OOP, Scala & Functional Programming Essentials, Git & GitHub Essentials, Health Data 101, Introduction to Linux, Microsoft Excel Pivot Tables, Crash Course on Python, Machine Learning, Neural Networks and Deep Learning",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Microsoft,8.5,"Generative AI, Large Language Models (LLM), Data Structures, Learning, Deep Neural Networks (DNN), Computer Science, Optimization Techniques, Optimization, Algorithms, Problem Solving, Data Science, Artificial Intelligence (AI), Computer Vision, Python (Programming Language), C++, Python, Matlab, C#, Unity3D, PyTorch, Reinforcement Learning, Natural Language Processing (NLP), Deep Learning, Machine Learning",B.Tech,International Institute of Information Technology Hyderabad (IIITH),,Bengaluru,Karnataka,India,ml_engineer
Software Engineer 3 (Data & Platform),Cisco,7.5,"MLOps, Marketing Analytics, Data Science, Google Cloud Platform (GCP), Python Scripting, Machine Learning, MLflow, Flask, FastAPI, Docker, Vertex AI, Kubeflow, Amazon Web Services (AWS), Artificial Intelligence (AI), Pandas, Python (Programming Language), Grafana, Git, MySQL, Predictive Analytics, Scikit-Learn, NLTK, Celery, Microservices, Snowflake",Bachelor of Technology,National Institute of Technology Kurukshetra,"Introduction to Data Science Specialization, Scalable Machine Learning on Big Data using Apache Spark, AWS Certified Developer – Associate",Bengaluru,Karnataka,India,ml_engineer
Senior Data Scientist,LSEG (London Stock Exchange Group),8.3,"MLOps, Natural Language Processing (NLP), Artificial Intelligence (AI), Deep Learning, Retrieval-Augmented Generation (RAG), NLP, Llama 2, Large Language Models (LLM), LLaMA, Generative AI, Ml model, Ai model, Forecasting, Neuro-Linguistic Programming (NLP), Time Series Analysis, Predictive Modeling, Banking, Recommendation engine, Collaborative Filtering, Lifetime Value, Income Estimator model, Strategy Consulting, Risk Consulting, Fraud detection/ Fraud prediction, AWS Glue, Amazon Kinesis, Amazon Relational Database Service (RDS), Oracle BI, Tableau, Microsoft Azure, OpenShift, React.js, Data Science, Machine Learning, SQL, Apache Spark, Flask, Mqtt, Amazon Web Services (AWS), Java, Team Management, Research, Oracle Database, Hadoop, JDBC, HTML, Leadership, Public Speaking, English, Hive, Python (Programming Language), AWS Lambda, Aws api, Amazon S3, Amazon Dynamodb, Amazon VPC, Amazon EC2, Amazon CloudFront, Amazon SQS, Amazon Redshift, Data Structures",Postgraduate Degree,Great Lakes Institute of Management,"ReactJs, PGP-AIML ",Bengaluru,Karnataka,India,ml_engineer
Machine Learning Engineer,Sarvam,5.6,"A/B Testing, PyTorch, Git, Problem Solving, Generative AI, Large Language Models (LLM), Machine Learning, Python (Programming Language), C++, Computer Vision, Image Processing, Algorithms, Data Structures, Deep Learning, Data Science, Artificial Intelligence (AI), Programming, Mathematics, C, SQL, Written Communication, Communication, Teamwork, English, Natural Language Processing (NLP), Data Analytics",Minor Degree,Indian Institute of Technology Kharagpur,,Bengaluru,Karnataka,India,ml_engineer
Associate (Machine Learning Engineer),PwC,2.2,"Logistic Regression, Decision Trees, Convolutional Neural Networks (CNN), Recurrent Neural Networks (RNN), MLOps, Generative AI, Data Analysis, Faiss, PyTorch, Large Language Models (LLM), Natural Language Processing (NLP), SciPy, Data Science, Image Processing, Artificial Intelligence (AI), Analytical Skills, SQL, Mediapipe, OpenCV, Computer Vision, Keras, TensorFlow, Deep Learning, Scikit-Learn, Matplotlib, NumPy, Pandas, DSA, Solid Edge, SOLIDWORKS, 3D Printing, Ansys Mechanical FEA Software, OpenFOAM, Abaqus, Python (Programming Language), Machine Learning, Microsoft Power BI, Logical Reasoning, Problem Solving",Master of Technology - MTech,Indian Institute of Technology Hyderabad,"Power BI: Dashboards for Beginners, Problem-Solving Techniques",Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer,"Adapt Ready, Inc.",1.6,"Git, Artificial Intelligence (AI), Machine Learning, Tableau, Data Analysis, Python (Programming Language), Data Science, SQL",Master of Computer Applications - MCA,Nitte Meenakshi Institute of Technology,"Masterclass on Machine learning, Introduction to Tableau, Artificial Intelligence and Machine Learning using Python",Bengaluru,Karnataka,India,ml_engineer
AI Engineer,TARDID Technologies Pvt Ltd,2.6,"ROS2, C++, SQL, Machine Learning, Python (Programming Language), OpenCV, Object Detection, Image Processing, Computer Vision, Data Science, Database Development",Master of Computer Applications - MCA,RV College Of Engineering,,Bengaluru,Karnataka,India,ml_engineer
AI/ML Engineer,NIDEC Advance Technology India,2.2,"Image Annotation, Convolutional Neural Networks (CNN), Object Detection, OpenCV, Gesture Recognition, Microsoft Excel, Python (Programming Language), Microsoft Office, Teamwork, Project Documentation, Communication, Android Development, Spyder IDE, Computer Science Education, Vehicles, Recommender Systems, Java, English, Code Refactoring, Simulation Modeling, Organization Skills, Computer Literacy, Programming Languages, MySQL, Jupyter, MATLAB, Microsoft Word, Web Languages, SQL, Blood Bank, Commitment towards work, Artificial Intelligence (AI), Machine Learning, Deep Learning, C++, Artificial Neural Networks",Bachelor of Engineering,NMAM Institute of Technology,"Hands-on Data Centric Visual AI, Java for Android",Bengaluru,Karnataka,India,ml_engineer
AI Engineer,uCube.ai,2.6,"Customer Relationship Management (CRM), Data Services, Data Loading, BERT (Language Model), t5, GPT-3, mistral, spaCy, Finetuning, Data Analysis, Analytical Skills, Statistical Data Analysis, Jupyter, HuggingFace, Ollama, Beautiful Soup, NumPy, Sentiment Analysis, Classification, LangChain, Python (Programming Language), PyTorch, Large Language Models (LLM), pandas, Deep Neural Networks (DNN), TensorFlow, NLTK, NLP Libraries, Team Management, Teaching, commutative algebra, Algebra, Computer Vision, Image Processing, Machine Learning, Deep Learning, Natural Language Processing (NLP), English, Leadership, Communication, Microsoft Excel, Research",Master of Science - MS,"Indian Institute of Technology (Indian School of Mines), Dhanbad",,Bengaluru,Karnataka,India,ml_engineer
Senior AI/ML Engineer II,ConnectWise,11.2,"RAG, Prompt Engineering, Large Language Models (LLM), FastAPI, Opensearch, Recurrent Neural Networks (RNN), Unsupervised Learning, Business Analysis, Data Analysis, Team Management, Supervised Learning, Pandas, Python (Programming Language), Flask, Python, Machine Learning, Natural Language Processing (NLP), Research, Deep Learning, Statistical Modeling, Image Processing, SQL, Microsoft Excel, Tableau, LaTeX, MongoDB, Deep Neural Networks (DNN), Pandas (Software), Keras, Selenium, MapReduce, Microsoft PowerPoint, Management, Leadership, R Programming, Web Scraping, Hadoop (MapReduce), Selenium WebDriver, Hive, Artificial Neural Networks, OpenCV, Probability Theory, Scikit-Learn, Speech Recognition, Sentiment Analysis",Bachelor's Degree,Indian Institute of Technology Kharagpur," Introduction to Statistics,  Specialized Models: Time Series and Survival Analysis, Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization, Unsupervised Machine Learning, Structuring Machine Learning Projects, Neural Networks and Deep Learning, Using Python to Access Web Data, Machine Learning, Programming for Everybody (Getting Started with Python), Using Databases with Python, Python Data Structures",Bengaluru,Karnataka,India,ml_engineer
AI Engineer,SuperAGI,6.7,"LangChain, Python (Programming Language), Large Language Models (LLM), AI Agents, PyTorch, Scientific Programming, Software Architecture, Scientific Computing, High Performance Computing (HPC), Biomedical Research, Python, C++, C, Arduino, Public Speaking, Leadership, Programming, Problem Solving, Machine Learning, Android, Raspberry Pi, Linux, Tkinter, OpenCV, Computer Vision, Data Structures, Algorithms, Artificial Intelligence (AI), Machine Learning Algorithms, Applied Machine Learning, Image Processing, Artificial Neural Networks, Neural Networks, Data Science, Gaming, Robot, Robotics, TensorFlow, Convolutional Neural Networks (CNN)",Master of Science - MS,"Indian Institute of Technology, Madras",,Bengaluru,Karnataka,India,ml_engineer
Al/ML engineer ,HireRight,5.0,"Algorithms, Data Visualization, Scikit-Learn, Deep Learning, Natural Language Processing (NLP), Cross-functional Team Leadership, Product Management, Oral Communication, Project Management, Stakeholder Engagement, Techno-Functional, Statistical Concepts, Data Wrangling, Attention to Detail, Requirements Gathering, Artificial Intelligence (AI), Retail Sales Analysis, Retail Domain, Big Data Analytics, PyTorch, Predictive Modeling, Data Structures, Communication, Computer Science, Business Analysis, Pivot Tables, Microsoft Excel, Data Analysis, TensorFlow, Keras, Analytical Skills, XGBoost, Problem Solving, Business Insights, Statistical Modeling, Statistics, Predictive Analytics, Forecasting, Data Science, C++, Engineering, Programming, Machine Learning, Python (Programming Language), HTML, Cascading Style Sheets (CSS), SQL, Data Analytics, Database Management System (DBMS)",Bachelor of Technology - BTech,Manipal Institute of Technology,,Bengaluru,Karnataka,India,ml_engineer
Junior Data Engineer,7Dxperts,2.8,"Migration Projects, SpiraTest, Quality Assurance, Tableau, Google Cloud Platform (GCP), Microsoft SQL Server, PostgreSQL, Google BigQuery, Amazon S3, databricks, Data Cleaning, Data Wrangling, Data Strategies, Communication, Documentation, Amazon Web Services (AWS), PySpark, Probability, Hyperparameter Tuning, Linear Algebra, Programming, Business Analytics, Leadership, Academic Publishing, MapReduce, Apache Spark, TensorFlow, Computer Vision, Teamwork, Work Hardening, Microsoft Office, Problem Solving, SQL, Data Analytics, Python (Programming Language), Big Data, Deep Learning, Neural Networks, Machine Learning, Batch Processing, Data Processing, voice comparison, Fine Tuning, MySQL, Hadoop, Natural Language Processing (NLP), Artificial Intelligence (AI), Generative AI, Computer Science, C (Programming Language), Statistics, Analytical Skills, Mathematical Analysis, numerical python, Mathematics, Reasoning Skills, Microsoft Excel, Presentation Skills, Creative Problem Solving, Logical Approach, Microsoft Power BI, Data Analysis, buisness analys, Data Visualization",Master's degree,Mahatma Gandhi University,"Databases and SQL for Data Science with Python,  Harnessing the Power of Data with Power BI, Big Data Analytics & Data Science, Supervised Machine Learning: Regression and Classification, Data Analytics and Visualization Job Simulation, Preparing Data for Analysis with Microsoft Excel, Foundations of Data Science, Introduction to Generative AI, Data Visualisation: Empowering Business with Effective Insights Job Simulation",Bengaluru,Karnataka,India,ml_engineer
