current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Software Engineer,Thomson Reuters,11.1,"Analytics, Problem Solving, Data Structures, Web Design, Object-Oriented Programming (OOP), Spring Boot, Java, Postman API, JavaScript, HTML5, Cascading Style Sheets (CSS), MongoDB, Amazon Web Services (AWS), Servlets, JSP, jQuery, Spring MVC, REST APIs, Neo4j, RDBMS, API Development, Hadoop Big Data , Microservices, Spring Security, Spring Framework, AWS Lambda, Cloud Development, MySQL, DevOps",Bachelor of Engineering - BE,Dr.Mahalingam College of Engineering and Technology,"Learning Amazon Web Services Lambda, Java Certificate, Neo4j Certification, AWS Certified Developer – Associate",Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,LTIMindtree,5.0,"Postman API, RESTful WebServices, Microservices, Hinernate, Jpa, Java Database Connectivity (JDBC), Java8, Java 11, Hibernate, Amazon Web Services (AWS), AWS Developer Associate, Amazon EC2, Spring Framework, Jira, Splunk, Git, GitHub, Karate, Spring Boot, Core Java, SQL, Java, REST APIs, SoapUI, MySQL, C (Programming Language), C++, Oracle Database",Bachelor of Technology,NIST University,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,Yupp,5.7,"Backend, Data Structures, Core Java, Algorithms, User Requirements, Non-Functional Requirements, Testing Practices, Software Deployment, Creative Problem Solving, Server Side, Industry standards, Communication, End-to-end Testing, Amazon Dynamodb, Kotlin, HTML5, Problem Solving, REST APIs, Java Development, High-Level Design, Technical Documentation, Object Oriented Design, Business Requirements, Software Design, Financial Technology, SQL, Continuous Integration and Continuous Delivery (CI/CD), Git, Technical Direction, Scalability, Software Quality, Coding Standards, Code Review, Technology Trends, Microservices, Systems Design, Programming Languages, Computer Science, Application Development, Java, Apache Flink, MongoDB, Apache Kafka, Web Development, C++, Python, Data Analysis, React.js, Django, Shell Scripting, LaTeX, Machine Learning, Programming, Recurrent Neural Networks (RNN), Deep Learning, Tkinter, Neural Networks, Pattern Recognition, Artificial Intelligence (AI), Event Planning",Bachelor of Technology - BTech,"Indian Institute of Technology, Bombay",,Bengaluru,Karnataka,India,backendFinal
Software Engineer III,Morgan Stanley,4.7,"Spring Framework, Load Balancing, Back-End Web Development, Continuous Integration (CI), Docker Products, Distributed Systems, REST APIs, Continuous Integration and Continuous Delivery (CI/CD), DevOps, Angular, Spring Boot, Microservices, Software Development, Software Development Life Cycle (SDLC), Shell Scripting, SOLID Design Principles, Git BASH, SQL, Troubleshooting, Customer Service, Written Communication, Resolving Issues, Multithreading, IT Infrastructure Design, Communication, Putty, Scala, Java, Algorithms, C++, Python (Programming Language), Machine Learning, Front-end Development, Web Development, Data Science, Data Structures, C (Programming Language), HTML5, Bootstrap, Cascading Style Sheets (CSS), MySQL, Git, GitHub, TensorFlow, HTML, Problem Solving, Heroku, GNU Octave, Turbo C++",Bachelor of Technology - BTech,Dr. A.P.J. Abdul Kalam Technical University,"Data Structures and Algorithm Foundation - Self Paced course, Business Analyst , Software Development Trainee, Career Edge - Knockdown the Lockdown by TCS iON, HackerRank certified Problem Solving (Basic) Certificate,  HackerRank certified Python (Basic) Certificate, Web Development Training, NPTEL certified ENHANCING SOFT SKILLS AND PERSONALITY , NPTEL certified DEVELOPING SOFT SKILLS AND PERSONALITY",Bengaluru,Karnataka,India,backendFinal
Student,TAP Academy,0.6,"Adobe XD, User-centered Design, Design, Adobe Photoshop, Object-Oriented Programming (OOP), Software Development, Java, JavaServer Pages (JSP), JavaScript, Eclipse, Workbench, Hibernate, Coding Experience, Java Development, JavaSE, MySQL, Core Java, Programming, Deep Learning, Python (Programming Language), Pycharm, Artificial Intelligence (AI), Machine Learning, Adobe Illustrator, User Experience Design (UED), ux design, Prototyping, Wireframing, Figma (Software), C (Programming Language), C++, User Experience (UX), User Interface Design, HTML, Cascading Style Sheets (CSS)",Bachelor of Engineering - BE,"SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY, DINDIGUL","Explore Generative AI with the Vertex AI Gemini API Skill Badge, Inspect Rich Documents with Gemini Multimodality and Multimodal RAG Skill Badge, Build Real World AI Applications with Gemini and Imagen Skill Badge, Develop GenAI Apps with Gemini and Streamlit Skill Badge, Prompt Design in Vertex AI Skill Badge, Effective Team Communication, Organizing Your E-mail, Organizing Your E-mail, Unleashing Your Self-confidence, Certificate of Participation in Full Stack Developer Internship, Certificate of Participation in Java Developer Internship, Java Full stack Web Development , 4 Must-Have UI/UX Skills Every Beginner Needs for Their First Design Job , AI For India 2.0, Python,  AI for Women in GUVI Geek Network, Get Started with Adobe Illustrator, UI/UX Design With Figma : 5+ Real World Projects(2023), UI/UX Design, Foundations of User Experience (UX) Design, Introduction to User Experience Design,  Adobe UX Foundation Learning Journey",Bengaluru,Karnataka,India,backendFinal
Software Developer,Toolyt,3.2,"Deep Learning, Analytical Skills, Statistics, Data Science, MongoDB, RESTful WebServices, Representational State Transfer (REST), Software Solutions, Spring MVC, Web Development, Web Application Development, Pyth (Programming Language), Agile Software Development, Computer Science, Programming Languages, Application Programming Interfaces (API), API Development, Full-Stack Development, Algorithms, HTML, Programming, Java Concurrency, SOLID Design Principles, Database Queries, Core Java, Written Communication, Databases, Django REST Framework, JavaScript, Web Applications, HTML5, Problem Solving, Machine Learning, Agile Methodologies, AJAX, JSON, Object-Oriented Programming (OOP), Bootstrap (Framework), Code Review, Pandas (Software), Jira, Microsoft Azure, Bitbucket, Gitlab, GitHub, Git, Software Deployment, gRPC, Spring Boot, Java, Django, NumPy, Go (Programming Language), Scikit-Learn, Postman API, Back-End Web Development, Software Development, Cascading Style Sheets (CSS), REST APIs, PHP, Laravel, MySQL, Forge, Rest API, Python (Programming Language), RDBMS, SQL",Bachelor of Technology - BTech,Sree Narayana Gurukulam College of Engineering,,Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Magick Woods Exports Private Limited,4.5,"Amazon Web Services (AWS), Web Application Development, Problem Solving, Direct to Consumer Marketing, Job Skills, Front-End Development, AngularJS, NestJS, Theme Development, Database Administration, E-Commerce, Back-End Web Development, Windows Store Apps, Order Management, Easily Adaptable, WAMP, PostgreSQL, IT Consulting, Account Optimization, Document Object Model (DOM), Shopify, GraphQL, Critical Thinking, Responsive Web Design, Web Applications, Data Modeling, Continuous Integration and Continuous Delivery (CI/CD), Amazon Relational Database Service (RDS), Full-Stack Development, Cascading Style Sheets (CSS), RDBMS, Management, Node.js, SQL, Redux.js, REST APIs, React.js, Web Development, Database Management System (DBMS), Mobile Applications, Team Management, Leadership, Project Management",Bachelor of Engineering - BE,RK University,,Bengaluru,Karnataka,India,backendFinal
Software Engineer,ProDhee Technologies Pvt Ltd ,2.8,"Software Infrastructure, Software Design, RSA Tokens, Agile Development, Software Lifecycle, React.js, Full-Stack Development, JSON Web Token (JWT), RESTful WebServices, Spring Security, Spring Data, Java, REST APIs, Spring Boot, Spring MVC, Spring Framework, JSP, JavaServer Pages (JSP), Servlets, Hibernate, JDBC, Java Database Connectivity (JDBC), CSS3, Cascading Style Sheets (CSS), HTML5, SQL, Core Java",Master of Computer Applications - MCA,Jain (Deemed-to-be University),,,Karnataka,India,backendFinal
SDE I,ZopSmart,2.0,"Code Review, Study Skills, Tech-Savvy, Knowledge Acquisition, WiFi, Engineering, Embedded Devices, Software Implementation, Problem Solving, Communication, PHP, MySQL, Databases, Bootstrap (Framework), Progressive Web Applications (PWAs), jQuery, Java, Vuforia Augmented Reality SDK, Augmented Reality (AR), JavaScript, Unity, Cascading Style Sheets (CSS), HTML5, Python (Programming Language), C++, C (Programming Language), Microsoft Word",Bachelor of Engineering - BE,JSS Academy Of Technical Education Karnataka,"Problem Solving through programming with C, Programming with Java, SQL(Advanced) ",Bengaluru,Karnataka,India,backendFinal
Software Engineer-2,Flipkart,3.9,"Systems Design, Domain-Driven Design (DDD), Dropwizard, Springboot, Spring MVC, Java Development, Microservices, AngularJS, Java, Apache Kafka, React.js, Spring Boot, Data Structures, C++, C (Programming Language), Algorithms, Object-Oriented Programming (OOP), HTML, python, Team Leadership, Public Speaking, Leadership, Competitive Programming, Data Visualization",BTech - Bachelor of Technology,"KRISHNA INSTITUTE OF ENGINEERING AND TECHNOLOGY, GHAZIABAD","PEP-2021, Data structure and Algorithms in C++",Bengaluru,Karnataka,India,backendFinal
Senior Software Engineer,Best Buy,5.9,"Low-Level Design, High-Level Design, PySpark, Apache Kafka, Angular, Microservices, PostgreSQL, Hibernate, Spring Framework, Spring Cloud, Spring Data, Spring Boot, Java, JavaScript, Python (Programming Language), Data Structures, C, Python, SQL, HTML, Windows, C++, C (Programming Language), Apache Derby, Graph Theory, Dynamic Programming, Database Management System (DBMS), Git, GitHub",Batchlor Of Engineering,"Ujjain Engineering College, Sanwer Road, Ujjain",Google Cloud Certified Associate Cloud Engineer,Bengaluru,Karnataka,India,backendFinal
Software Engineer,ITC Infotech,7.2,"Database Systems, Stack, GitHub Copilot, Written Communication, Coding Experience, Azure DevOps Server, DBs, Candidate Experience, System Integration, User Experience (UX), Technical Architecture, Large-scale Data Processing, Data Manipulation, Startups, Distributed Systems, System Architecture, Workload Characterization, Cross-functional Team Leadership, Configuration Management, Client Interfacing Skills, Critical Thinking, Code Review, Troubleshooting, Programming Concepts, Unit Testing, Asynchronous work, Database Design, Team Spirit, OAuth, Debugging, Skill Development, Multithreading, Beautiful Soup, Identity and Access Management (IAM), pytest, Flask, REST APIs, GitHub, Docker Products, Databases, JSON, Gitlab, Git, Pdf, Natural Language Processing (NLP), Prompt Engineering, ChatGPT, Artificial Intelligence (AI), Containerization, Microservices, Python (Programming Language), Core Java, Object-Oriented Programming (OOP), Algorithms, Project Management, Research, Social Media, Strategic Planning, Web Development, Software Development, Computer Science, Analytical Skills, Architecture, Data Modeling, Analytics, Front-end Development, Data Structures, HTML, Microsoft Office, c, Java, JavaScript, PHP, PhpMyAdmin, SQL, Windows, Adobe Photoshop, C, C#, C (Programming Language), Java Database Connectivity (JDBC), Unix, Linux, Cascading Style Sheets (CSS), HTML5, MySQL, XML, Bootstrap, Representational State Transfer (REST), Leadership, Public Speaking, Teamwork, Team Leadership, Management, Communication, PHP Frameworks, networks, Data Analytics, Back-End Web Development, Programming Languages",Bachelor of Engineering,University Vishweshwaraya College of Engineering,"Artificial Intelligence A-Z™M: Learn How To Build An AI, ChatGPT Complete Guide: Learn Midjourney, ChatGPT 4 & More, ChatGPT, Midjourney, DALL- E 3 & APIs - The Complete Guide, ChatGPT: Complete ChatGPT Course For Work 2023 (Ethically)!, Executive Briefing: Artificial Intelligence (AI) + ChatGPT, Generative AI for Business Leaders: A Quick Overview, Generative AI, from GANs to CLIP, with Python and Pytorch, Intro to ChatGPT and Generative AI, LangChain- Develop LLM powered applications with LangChain, NLP - Natural Language Processing with Python, OpenAI Python API Bootcamp: Learn to use AI, GPT, and more!, Prompt Engineering with ChatGPT 4 & Midjourney 2000+ prompts, The Complete Prompt Engineering for AI Bootcamp (2024), Machine Learning, Data Science and Generative Al with Python, Introduction to OpenAI API & ChatGPT API for Developers",Bengaluru,Karnataka,India,backendFinal
Associate Software Engineer,Robosoft Technologies,2.2,"API Gateways, GraphQL, RDBMS, REST APIs, TypeScript, Programming, Databases, Programming Languages, Data Structures, API Development, PostgreSQL, Unix, Microservices, Celery, Redis, NoSQL, Representational State Transfer (REST), Amazon Web Services (AWS), Kubernetes, Docker Products, SQL, HTML5, Cascading Style Sheets (CSS), Nodejs, MySQL, Django REST Framework, Django, Mongoose, Back-End Web Development, Node.js, JavaScript, Python (Programming Language), Digital Sketching, HTML, Express.js, MongoDB",Bachelor of Technology - BTech,REVA University,"Javascript , IOT, Fundamentals of web programming",Bengaluru,Karnataka,India,backendFinal
Intern,Odisha Power Transmission Corporation Limited,0.4,"Computer Information Systems, Infrastructure Technologies, Team Leadership, Hybernate , C (Programming Language), C++, Core Java, Core java 8, HTML, MySQL, Spring Boot, System Review, Amazon S3, Hindi, Secure Authentication, Data Validation, Search Algorithms, Postman API, Booking Systems, Content Storage Management, Electrical Engineering, Data Structures, Object-Oriented Programming (OOP), Teamwork, Spring Data, Concept Mapping, Property Management Systems, Drip Irrigation, Java Development, API Testing, Scalability, Electrical Power Systems, Back-End Web Development, Microsoft Office, Leadership, English, Microsoft Word",Bachelor's degree,"Biju Patnaik University of Technology, Odisha","C programming , C++ programing certificate , OPTCL Internship Certificate ",Bengaluru,Karnataka,India,backendFinal
Software Engineer 2,Boomi,4.8,"Linux, docker, python, Ansible, Test-Driven Development, MySQL, Design Patterns, Microservices, Hibernate, JUnit, Back-End Web Development, REST APIs, CSS, Python (Programming Language), Django, Django REST Framework, Data Analytics, Data Structures, Java, Spring Framework, Spring MVC, Spring Boot, Spring Batch, Java Architecture for XML Binding (JAXB), Unix, PL/SQL, Git, Jenkins",Bachelor of Technology,"Madanapalli Institute of Technology & Science, Madanapalli",,,Andhra Pradesh,India,backendFinal
