current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Security Analyst,ZeroFox,2.3,"Vulnerability Assessment, Software as a Service (SaaS), Threat Analysis, Transmission Control Protocol (TCP), User Datagram Protocol (UDP), Unix, Data Structures, Operating Systems, Database Management System (DBMS), Core Java, Python (Programming Language), Artificial Intelligence (AI), System Software, MySQL, software engineering , Object-Oriented Programming (OOP), Hadoop, MapReduce, Cloud Services, Virtualization, Cloud Applications, Cloud Storage, PII privacy and Security , Data Privacy, Human Computer Interaction, User-centered Design, User Interface Design, Entrepreneurship, Soft Skills, Presentation Skills, AI in Health care, Artificial Neural Networks, Cloud Computing, AI system Hardware, Distributed AI Computing, Patent Law, HTML5, Cascading Style Sheets (CSS), Java, SQL, C++, Analytical Skills, Leadership, Communication, Project Management, Problem Solving",Bachelor of Engineering - BE,SJB Institute of Technology,"Beginning C++ Programming - From Beginner to Beyond, Privacy and Security in Online Social Media, Understanding Incubation and Entrepreneurship, Cloud Computing and Distributed Systems, User-centric Computing for Human-Computer Interaction, Applied Accelerated Artificial Intelligence, Developing Soft Skills and Personality, Patent Law for Engineers and Scientists",Bengaluru,Karnataka,India,security_analyst
Cyber Security Consultant,MVW Technology ,12.2,"Security Information and Event Management (SIEM), Incident Response, Information Technology, IT Security Operations, Teamwork, Information Security, Windows Server, Active Directory, Networking, ITIL, IT Service Management, System Administration, Team Management, Windows, Dynamic Host Configuration Protocol (DHCP), Problem Solving, IT Management, Cybersecurity, soc analyst, Network Security, Identity & Access Management (IAM)",Master of Business Administration - MBA,Sikkim Manipal University - Distance Education,"Microsoft Certified: Security, Compliance, and Identity Fundamentals, Foundations of Operationalizing MITRE ATT&CK, System Operator Certification (SOC), Microsoft Certified: Azure Fundamentals, Microsoft Certified: Azure Fundamentals, CompTIA Security+ (SY0-601) Cert Prep: 4 Identity and Access Management Design and Implementation,  Splunk User Behavior Analytics (eLearning), Splunk 7.x Fundamentals Part 1 (eLearning), ITIL Foundation Level, Microsoft Certified IT Professional: Server 2008 Administrator, Microsoft Certified Technology Specialist (MCTS), JHNCP, MS Access, Vidya 24 Hours, Proofpoint Certified Email Authentication Specialist 2024, Microsoft Certified: Security Operations Analyst Associate, (ISC)² Candidate, Microsoft Certified: Azure Administrator Associate",Bengaluru,Karnataka,India,security_analyst
Security Analyst,Accenture,5.8,"Cloud Security, Microsoft Azure, C (Programming Language), Data Analytics, C++, Agile Methodologies, Jira",Bachelor of Engineering - BE,JSS Academy of Technical Education,,Bengaluru,Karnataka,India,security_analyst
Consultant,KPMG India,5.9,"Security Monitoring, Cybersecurity, Incident Response, Vulnerability Assessment, Malware Analysis, Ethical Hacking, Critical Thinking, Communication, Security Management, EDR, Sentinel, siem, Microsoft Azure",Bachelor of Engineering - BE,GM Institute of Technology,"Microsoft Certified: Cybersecurity Architect Expert, Microsoft certified: security operations analyst associate",Bengaluru,Karnataka,India,security_analyst
Security Engineer,InTeleCyber Services Private Limited,4.0,"Vulnerability Assessment, Metasploit, Kali Linux, Web application pentration testing , OWASP, Vapt, Vulnerability Assessment and Penetration Testing (VAPT), Quality Assurance, Manual Testing, Burp Suite, Penetration Testing, software engineer , Cybersecurity",Master of Technology - MTech,"Jawaharlal Nehru Technological University, Anantapur",Certified Ethical Hacker (CEH),Bengaluru,Karnataka,India,security_analyst
Security Analyst,Vivaan Technology and Management Solutions,4.5,"Cyber Threat Hunting (CTH), Cyber Threat Intelligence (CTI), IBM QRadar, Splunk, securonix, IDS, Firewalls, Cloud Security, Malware Analysis, Malware Detection, malware, Security Operations Center, Security Information and Event Management (SIEM), Security Operations, EDR",Bachelor of Engineering - BE,Sai Vidya Institute of Technology,,Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Tecplix Technologies Private Limited,2.2,"Emotional Intelligence, Succession Planning, Training and Development (HR), Human Resources (HR), Strategic Communications, Documentation, Requirements Gathering, Analytical Skills, Leadership, Easily Adaptable, Interpersonal Skills, Recruiting, Corporate Communications, Interpersonal Communication, Policies & Procedures",Bachelor of Technology - BTech,Lovely Professional University,,Bengaluru,Karnataka,India,security_analyst
SOC Analyst,LTIMindtree,4.1,"EDR, Pki, PAM for Securities, Cyberark, Vulnerability Management, Engagement Management, Cyber Security Risk, Cybersecurity, Cybersecurity Tools, Processors, Network Processors, Dimm, Servers, Red Hat Linux, Linux, Windows Server, Windows, Graphics card validation, Project Management, Finance",Bachelor of Technology - BTech,"Siddharth Institute of Engineering & Technology, Puttur",,Bengaluru,Karnataka,India,security_analyst
Security Analyst,Apotex Inc.,9.8,"Security, Information Security, Penetration Testing, Threat & Vulnerability Management, Cybersecurity, Cybersecurity Incident Response, Cybersecurity Incident Management, Ethical Hacking, Network Security, Enterprise Network Security, Computer System Validation, CSV, Restoration, VoIP, Virtualization, Network Administration, Virtual Private Network (VPN), Voice over IP (VoIP), Dynamic Host Configuration Protocol (DHCP), System Administration, Pharmacovigilance, Red Hat Linux, Linux, Ubuntu, Debian, Networking, Linux Firewalls, RHCE, RHCSA, Red Hat Certified Engineer (RHCE), IP Networking, VLAN, Mail Server, Asterisk, Samba, FTP, Secure Shell (SSH), SCP, IPTABLES, SELinux, Linux Kernel, Pharmacopia, Analytical Instruments, QAQC, Software Quality Assurance, QA Engineering, Computerized System Validation (CSV), Validation, Data Validation, Backup & Recovery Systems, Data Backup Solutions, NetBackup, data restoration, Change Management",Master of Technology - MTech,BITS Pilani Work Integrated Learning Programmes,,Bengaluru,Karnataka,India,security_analyst
Platform Data Analyst,ZeroFox,2.0,"Cybersecurity, Cybersecurity Tools, Cybersecurity Incident Response, Cybersecurity Incident Management, Cybersecurity , Cyber Policy, Cyber Security Risk",Bachelor of Engineering - BE,BNM Institute Of Technology,,Bengaluru,Karnataka,India,security_analyst
Security Delivery Analyst ,Accenture,5.4,"Information Security Management, Network Security, Container Security, Information Security, DAST, Technical Proficiency, Query Languages, Data Retention, Routine Maintenance, Computer Science, Vulnerability Management, Security Engineering, Communication, Microsoft Office, Microsoft Excel, Customer Service, Microsoft Word, Project Management, Leadership, Microsoft PowerPoint, Research, Public Speaking",Bachelor of Engineering - BE,JSS SCIENCE AND TECHNOLOGY UNIVERSITY,"API Designer, API Security Architect, Qualys Certified Specialist in Container Security , Microsoft Security Compliance and Identity Fundamentals, Microsoft Azure Fundamentals, Certified Ethical Hacker (CEH)",Bengaluru,Karnataka,India,security_analyst
Associate Consultant,Tata Consultancy Services,5.6,"Malware Analysis, Phishing Analysis , Microsoft Azure, Securonix , ArcSight, Arcon PAM, Security Operations Center, Cybersecurity, Microsoft Word, Security Analysis, Security Information and Event Management (SIEM), EDR, Symantec , Arcsight SIEM Tool, Security Operations, Data Security, Vulnerability Management",Bachelor of Technology - BTech,DRIEMS University,,Bengaluru,Karnataka,India,security_analyst
Security Analyst,Ziaxen,16.0,"Threats, Vulnerabilities & Mitigations, Cybersecurity, Soc Analyst , SEIM, SOC 1, Leadership, Python (Programming Language), Data Mining, Data Analysis, Microsoft Office, Microsoft Excel, Microsoft Word, Microsoft PowerPoint, Java, SQL, C++, HTML, C (Programming Language), Windows, Data Scraping",B.tech,University ,"CompTIA Security+, Splunk 7.x Fundamentals, Introduction to Cybersecurity, IBM introduction to cybersecurity tools and cyber attacks, Introduction to Big Data, Python",Bengaluru,Karnataka,India,security_analyst
,,,"Research Skills, Security Operations Center, Cybersecurity, Azure Sentinel, IBM QRadar, Phishing, Vulnerability Assessment, Vulnerability Management, Threat & Vulnerability Management",,Sri Krishnadevaraya University,,Bengaluru,Karnataka,India,security_analyst
Security Analyst,Apparel Group,8.8,"Sentinelone , Elastic Stack (ELK), Email Security, Cyber-security, Malware Analysis, Cybersecurity, IBM QRadar, arc sight, crowd strike, Symantec Endpoint Protection, Splunk",Master's degree,Vellore Institute of Technology,,Visakhapatnam,Andhra Pradesh,India,security_analyst
Security Analyst,NTT DATA Services,4.0,"Microsoft 365 Defender (XDR), Analysing tools - Virus Total, IP Void, URL Void, Sandboxing, Security Information and Event Management (SIEM), Phishing email analysis and Malware analysis",Bachelor of Engineering - BE,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,security_analyst
Security Analyst,,5.2,"Compliance Monitoring, Knowledge Management, Standard Operating Procedure (SOP), High Availability (HA), Security Protocols, Problem Solving, Secure Shell (SSH), Password Management, Requirements Gathering, Service-Level Agreements (SLA), Technical Analysis, Business Requirements, Attention to Detail, Scripting, Access Management, Office 365, Root Cause Analysis, Identity & Access Management (IAM), Role-Based Access Control (RBAC), Provisioning, User Provisioning, Compliance Management, Change Management, Active Directory, SSAE18, Audit Readiness and Compliance , Windows, Shell Scripting, Unix, Red Hat Enterprise Linux (RHEL), IBM AIX, User Administration, IBM Identity and Access Management (IAM), Compliance , Time Management, Operational Excellence, Analytical Skills, Communication, Microsoft Office, Account Reconciliation, LDAP, Microsoft Excel Macros, VMware, Linux",Bachelor of Technology - BTech,REVA University,"SailPoint Identity Security Leader, AWS Certified Cloud Practitioner, IBM Security Identity and Access Management Technical Sales Foundations - Level 100, Cloud Core, IBM Automation: Compass, Interskill - AIX Systems Administrator - Fundamentals for UNIX Specialists, Interskill - AIX Systems Administrator - Fundamentals, IBM Automation Practitioner",Bengaluru,Karnataka,India,security_analyst
Cyber Security Analyst,Wipro,2.0,"Security Operations, Proxy Server, Splunk, Tanium, Security Information and Event Management (SIEM), trellix, Tenable.sc, ServiceNow, Tenable (Vulnerability Scanning), Nagios, cisco Ironport Webproxy, cisco Talos, Cybersecurity, SAP, Service now SAP, GRC, SQL, Database Management System (DBMS), HTML, Cascading Style Sheets (CSS), JavaScript, Python Idle, Internet of Things (IoT), Full stack java developer , Fulll stack java developer , Core Java",Bachelor of Engineering - BE,AMC Engineering College,,Bengaluru,Karnataka,India,security_analyst
Information Security Analyst,ReSource Pro,4.8,"Malware Analysis, Phishing, OWASP, Security Operations, Symphony, Freshservice ITSM, Burp Suite, McAfee, Cortex, ServiceNow, Linux, Manage engine, Rsa netwitness, Ethical Hacking, Networking, Security Operations Center, Social Engineering, Wireshark, Nmap, WordPress, IBM QRadar",Bachelor of Engineering - BE,Visvesvaraya Technological University,Certified Ethical Hacker (CEH),,,India,security_analyst
Security and Operations,IBM,3.7,"EDR, Information Protection, Data Leakage, Access Control, ISO Standards, Security Controls, Network Administration, Virtual Private Network (VPN), Transport Layer Security (TLS), Teamwork, Routing, Fortinet, Firewalls, Cyber-security, Presentations, Communication, Attention to Detail, Malware Analysis, Leadership, Computer Science, Data Privacy, Incident Response, Vulnerability, ISO 27001 Lead Auditor, ISO 27001, INFORM, GRC, GDPR, CIA, DPDP, Information Privacy, Informa, OWASP TOP 10, API Testing, Penetration Testing, Information Security, VAPT, Threat Modeling, Cybersecurity, Burp Suite, Linux, Deep Learning, C++, Metasploit, Nmap, Wireshark",Bachelor of Technology - BTech,JEMTEC GREATER NOIDA,"ISO 27001 Lead Auditor - Information Security Certification, Cyber security and Privacy, Certificate of Achievement -  Introduction to Dark Web, Anonymity, and Cryptocurrency, OWASP API Security Top 10, Certified AppSec Practitioner, VTF - Penetration Testing Internship - October to December 2021, SECURITY INTELLIGENCE COURSE , INTRODUCTION TO CYBER SECURITY , NCC ",Bengaluru,Karnataka,India,security_analyst
