current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
AI Engineer,IBM,4.2,"Chatbot Development, AI Agents, Vector Databases, Retrieval-Augmented Generation (RAG), Agentic Workflows, Elasticsearch, Milvus, Enterprise Search, LangChain, DSPy, Finetuning, Generative AI, Information Retrieval, Document Retrieval, Transformer Models, Prompt Engineering,  back-end machine learning development , Large Language Models (LLM), API Development, C (Programming Language), Linux, Algorithms, Git, Computer Vision, Keras, Recurrent Neural Networks (RNN), Docker, NumPy, Scikit-Learn, Deep Neural Networks (DNN), BERT, Topic Modeling, Object Detection, Image Processing, Image Segmentation, Image Classification, REST APIs, Pandas (Software), Google Cloud Platform (GCP), Engineering, Presentations, Analytical Skills, C++, TensorFlow, Artificial Neural Networks, Convolutional Neural Networks (CNN), Python (Programming Language), Competitive Programming, Deep Learning, Data Structures, PyTorch, Neural Networks, Web Development, Programming Languages, Full-Stack Development, Artificial Intelligence (AI), Data Science, Natural Language Processing (NLP), Machine Learning, MLOps, OpenCV",Bachelor of Technology - BTech Hons.,LNCT,"Associate Cloud Engineer, DeepLearning.AI TensorFlow Developer Specialization, Sequences, Time Series and Prediction,  Natural Language Processing in TensorFlow, Convolutional Neural Networks in TensorFlow, Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",Bengaluru,Karnataka,India,mlopss
Lead Data Scientist,Birdeye,8.8,"Natural Language Processing (NLP), Python (Programming Language), Large Language Models (LLM), Machine Learning, Object-Oriented Programming (OOP), Fine Tuning, Model Optimisation and Inference Serving, Conversational AI, Project Management, Artificial Intelligence (AI), Applied Sciences, Information Retrieval, Retrieval-Augmented Generation (RAG), Agile Methodologies, Big Data Analytics, Prompt Engineering, Generative AI, Chatbot Development, Rasa, Deep Learning, Data Science, Node.js, Apache NiFi, JavaScript, Java, JavaServer Pages (JSP), HTML, Content Management Systems (CMS), SQL, Hadoop, Linux, Apache Spark, Data Analytics",Bachelor of Engineering (B.E.),Kumaraguru College of Technology,"Rasa Developer Certification,  Deep Learning Specialization, Convolutional Neural Networks, Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, Neural Networks and Deep Learning, Sequence Models, Structuring Machine Learning Projects, Statistical Learning, HDPCD: Apache Spark Exam  Certificate, EMC Academic Associate, Data Science and Big Data Analytics, AWS Certified Cloud Practitioner (CLF)",Bengaluru,Karnataka,India,mlopss
Technical Lead Python Software R&D,Applied Materials,9.9,"Algorithms, Code Design, Product Development, High-Level Design, Technical Requirements, Technical Design, AIML, Containerization, Computer Science, Agile Environment, Clearml, JavaScript, Microservices, Elasticsearch, Objective-C, Semiconductor Industry, Semiconductor Engineering, Sonarqube, Research and Development (R&D), Relational Databases, HTML5, Bootstrap, MySQL, Deep Learning, AngularJS, Software Development Life Cycle (SDLC), Django, Pandas (Software), MLOps, Python, Powershell, Flask, System Administration, Docker, git, Jenkins, SQL, Windows Server, Unix, HTML, JIRA, Problem Solving, Team Leadership, ksh, Robotic Process Automation (RPA), Data Analytics, Python (Programming Language)",Bachelor of Technology - BTech,Government College of Engineering and Leather Technology,"Operating Kubernetes on IBM Cloud, [PCEP-30-01] PCEP – Certified Entry-Level Python Programmer, Banking Insights and Solutions (Bronze), Certified DevOps Developer (DevOps-DEV™) , Automotive Industry Foundations, IBM Blockchain Foundation Developer, Data Visualization Using Python, Data Visualization Using Python, Machine Learning with Python - Level 1, Financial Markets Industry Foundations, IBM Blockchain Essentials, Banking Industry Foundations, IBM Automation Practitioner, Automation Essentials, Get to Know Intelligent Automation, Power User Basics, RPA Express: Introduction and Getting Started, Build Your Own Chatbot - Level 1, Streaming Analytics Basics for Python Developers, Python 101 for Data Science, Cloud Essentials I",Bengaluru,Karnataka,India,mlopss
Research Lead,Nirmaan Hyperloop,7.0,"Artificial Intelligence (AI), Docker Products, PyTorch, MongoDB, Google Cloud Platform (GCP), Google Gemini, Cloud Firestore, Large Language Models (LLM), MLOps, Data Processing, Control Systems Design, Programmable Logic Controller (PLC), Image Processing, Teamwork, GitHub, TensorFlow, Scikit-Learn, Pandas (Software), NumPy, Postman API, Data Analysis, Python (Programming Language), Machine Learning",Bachelor of Technology - BTech,University of Mumbai,"API Fundamentals, Data science",Mumbai,Maharashtra,India,mlopss
Senior Technical Lead,Sopra Steria,9.3,"MLOps, Kuberneties , DevOps, Problem Solving, Root Cause Analysis, Scalability, MongoDB, Nagios Core, Tomcat, Terraform, Amazon EKS, Perl Automation, Bitbucket, HTML, Postman API, Grafana, Prometheus.io, Docker Swarm, Debugging, Teamwork, Strategic Planning, Operating Systems, Linux, Linux System Administration, Python (Programming Language), AWS, Ansible, Linux Server, NoSQL, SQL, Jenkins, Docker, Git, Amazon Web Services (AWS), Management, Leadership, Public Speaking, Kubernetes, Teradata",PG- Diploma,CDAC Hyderabad,"AWS Certified Solutions Architect Professional, Python for Students, Teradata 14 Certified Professional, Post Graduate Diploma in Embedded System Design, AWS Certified Cloud Practitioner, Basics of Matlab",Noida,Uttar Pradesh,India,mlopss
Software Developer,Assisto Technologies Pvt. Ltd,0.7,"Hugging Face Products, BERT (Language Model), Transformers, LLaMA, MLOps, Linux, Artificial Intelligence (AI), Agile Development, Web Applications, Software Development, AngularJS, Amazon Web Services (AWS), Generative AI Tools, React.js, Core Java, J2EE Web Services, Microservices, PL/SQL, Spring Boot, Spring MVC, HTML, JavaScript, Front-End Development, Cascading Style Sheets (CSS), Bootstrap (Framework), TypeScript, Routing, Angular, Data Analytics, Data Analysis, Data Cleaning, Data Modeling, Microsoft PowerPoint, Microsoft Excel, Data Visualization, HTML5, Java, SQL, Python (Programming Language), NumPy, Data Science, Team Leadership, Team Management, Teamwork, Communication, Problem Solving",Bachelor of Technology - BTech,SRM IST Chennai,"Java Full Stack, Accenture North America - Data Analytics and Visualization Job Simulation, Problem Solving, Python for Data Science, Business analysis & process management, Python Basic",Chennai,Tamil Nadu,India,mlopss
Senior Lead Developer,Delta Air Lines,13.7,"Ml ops, Technical Design, Flask, PostgreSQL, Amazon Web Services (AWS), Python, Django, FastAPI, Programming, Data Structures, MySQL, C, SQL, JavaScript, HTML, Linux, Git, Python (Programming Language), Amazon Dynamodb",Bachelor of Engineering (B.E.),Ramaiah Institute Of Technology,,Bengaluru,Karnataka,India,mlopss
ML Ops Engineer ,Sprinklr,0.2,"SQL, Express.js, Node.js, React.js, JavaScript, Cascading Style Sheets (CSS), HTML, Web Development, Competitive Programming, Data Structures and Algorithms , C++",Integrated Dual Degree,"Indian Institute of Technology (Banaras Hindu University), Varanasi",,Varanasi,Uttar Pradesh,India,mlopss
MLOps Engineer,ARVO,1.2,"Representational State Transfer (REST), Mobile Applications, Object-Oriented Programming (OOP), Git, Mobile Application Development, REST APIs, Android, Databases, SQL Database Administration, C++, SQL, Python (Programming Language), Software Development, Computer Science, Amazon Web Services (AWS), Flutter, Node.js, API Development, Postman API, Android Development",,"Dr. A.P.J. Abdul Kalam Technical University (AKTU), Lucknow",,Delhi,Delhi,India,mlopss
Member,South Park Commons,10.6,"Smart Contracts, Reinforcement Learning, Vector Databases, Security, JavaScript, Socket Programming, Semantic Web, REST APIs, Java, Distributed Caching, Maven, docker, Applied Machine Learning, Operating Systems, Kubernetes, web3, Back-End Web Development, PostgreSQL, TypeScript, Python (Programming Language), Django, Machine Learning, Flask, Data Analysis",Bachelor of Engineering - BE,"Birla Institute of Technology and Science, Pilani","Machine Learning, Python for Everybody Specialization",Bengaluru,Karnataka,India,mlopss
Machine Learning Engineer,Deloitte,11.3,"Dataiku DSS, Flask, Django, TensorFlow, PyTorch, Team Leadership, Deep Learning, Machine Learning, Data Analysis, Data Science, Data Mining, Python (Programming Language), C (Programming Language), C++, JavaScript, Node.js, Bootstrap, jQuery, WordPress, MongoDB, SQL, MySQL, R (Programming Language), Recurrent Neural Networks (RNN), Large-scale Data Analysis, Artificial Neural Networks, Convolutional Neural Networks (CNN), Support Vector Machine (SVM), Logistic Regression, Linear Regression, Regression Models, Natural Language Processing (NLP), Web Development, Wordpress Development",Data Science professional course,Panasonic CareerEx,"Build and Deploy a Generative AI Solution Using a RAG Framework Skill Badge, Python for Data Science, Data Science using Python & R Programming ",Delhi,Delhi,India,mlopss
Senior ML Ops Engineer,EY,8.2,"Agentic, MLOps, Generative AI, Large Language Models (LLM), Linear Models, Multivariate Analysis, Microsoft Power Apps, Web Scraping, R (Programming Language), Apache Spark, Computer Vision, Keras, Microsoft Excel, Programming, Data Science, DevOps, Big Data Analytics, Data Analysis, Deep Learning, Machine Learning, OpenCV, Artificial Intelligence (AI), Docker Products, Microsoft SQL Server, Natural Language Processing (NLP), Python (Programming Language), Git, GitHub, Version Control, Digital Libraries, IBM SPSS, Predictive Modeling, Redux.js, SQL, Data Analytics, React Native, TensorFlow, R, Microsoft Power BI, Tableau, AI, Machine Learning Algorithms, Python, .NET Framework, React.js, PHP, Amazon Web Services (AWS), Containerization, Business Analysis, Statistical Data Analysis, Data Visualization, IT Automation, Process Automation, Ansible",Postgraduate Degree,International Institute of Information Technology Bangalore,"EY Artificial Intelligence - AI Engineering - Bronze Learning (2025), Agentic AI and AI Agents: A Primer for Leaders, Microsoft Power Apps: Using the Dataverse (Formerly the Common Data Service), Digital Personal Data Protection Act, 2023, Become a Data Analyst, Build Your Data Analysis Skills, DevOps Foundations, Learning Ansible, Learning Data Visualization, Power BI Essential Training, Data Fluency: Exploring and Describing Data, Excel Statistics Essential Training: 1, Learning Data Analytics Part 2: Extending and Applying Core Knowledge, Learning Data Analytics: 1 Foundations, Learning Excel: Data Analysis, What Is Business Analysis?, Docker for Data Scientists, Amazon Web Services Machine Learning Essential Training, Advanced Predictive Modeling: Mastering Ensembles and Metamodeling, Deep Learning: Face Recognition, Deep Learning: Image Recognition, Advanced NLP with Python for Machine Learning, Data Science on Google Cloud Platform: Exploratory Data Analytics, Deploying Scalable Machine Learning for Data Science, DevOps for Data Scientists, Git Essential Training: The Basics, Introduction to Deep Learning with OpenCV, Learning SQL Server 2017, Certified SAFe® 5 Advanced Scrum Master",Bengaluru,Karnataka,India,mlopss
Full Stack SDE/AI ML Intern,Tata Motors,5.7,"Human Machine Interface, Full-Stack Development, C++ , Python , SQL , C, Operating Systems, Natural Language Processing (NLP), WIRC, Web and App developer, Programming Languages  ( C++,Java,Typescript , Python), Applied Generative AI and Machine Learning, Data Analysis and Database Management, Management, Website Building, Web Development, Web Design, Graphic Design, Computer Graphics, 3D Graphics, Team Leadership, Team Building, Teamwork, Leadership, Team Motivation, Team Coordination, Team Spirit, Swift (Programming Language), Java, Object-Oriented Programming (OOP)",,Punjab Engineering College,"Chat gpt advanced Data Analysis, Data Structures, Prompt Engineering",Chandīgarh,Chandigarh,India,mlopss
MLOPS Engineer,Confidential,3.5,"Docks, AWS Lambda, AWS CloudFormation, Amazon Relational Database Service (RDS), Amazon S3, Cloud secuirty, Docker secuity, Cybersecurity Tools, Cybersecurity, Oracle Database, Google Cloud Platform (GCP), DevOps, Git, Amazon Web Services (AWS), Linux, Amazon CloudWatch, Cloud Computing, Monitering, Network Operations Center (NOC), Python (Programming Language), GitHub",Bachelor of Engineering - BE,Dr.Mahalingam College of Engineering and Technology,"AWS Certified Solutions Architect – Associate, Certified SAFe® 5 Scrum Master",Chennai,Tamil Nadu,India,mlopss
Subject Matter Expert,Han Digital Solution,7.9,"Data Annotation & Labeling, Image Captioning, Document Annotation, AI/ML Data Annotation, Multilingual Data Handling, Team Management & Coordination, Training & Onboarding Annotators, Performance Monitoring & Feedback, Quality Assurance, Microsoft Excel, Decision-Making, Social Media Marketing, Canva, Social Media Content Creation, Social Media Management, Video Editing, Caption writing, Creative Content Creation, Team Collaboration, Trend Awareness, Nonprofit Marketing, Fundraising Campaign Management, Supportive Services, Event Planning, Operations Management, Non-Governmental Organizations (NGOs), Time Management, Global Human Resources Management, Training Material, Attention to Detail, Audio Editing, English, Online Moderation, Generative AI, Research Skills, Creative Writing, Data Annotation, AWS SageMaker, Chatbot Development, Machine Learning, Web Content Writing, Artificial Intelligence (AI), Modular Homes, Residential Design, Service Design, Design Tools, Passionate about Work, Concept Development, Interior Decorating, Job Skills, Design Consulting, Skill Development, Civil 3D, Engineering, Problem Solving, Creative Problem Solving, Presentations, Working Experience, Creativity and Innovation, Visual Design, Architecture, Drawing, Space Planning, Computer-Aided Design (CAD), 3D Visualization, Architectural Drawings, 3D Modeling, Construction, Rendering, Architectural Design, Adobe Illustrator, Mobile Application Design, AutoCAD 2D, Civil Engineering, Communication, Conceptual Design, Interior Design, Graphic Design, Design, Figma (Software), Adobe XD, User Experience Design (UED), UX Research, Prototyping, Wireframing, Usability, Sketching, User Experience (UX), Adobe Photoshop, AutoCAD, SketchUp, Microsoft Word",Bachelor of Technology (B.Tech.),University of Calicut,"Google UX Design Certificate, Google UX Design Specialization, Advanced Diploma in Interior Designing, Certified in Master Diploma in Architectural Designing Softwares",Bengaluru,Karnataka,India,mlopss
