current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Flutter Developer,r.cure,2.4,"Team Leadership, Teamwork, Webview, iOS Development, Xcode, App Store, Dio, Getx, JSON, Git, Software Development, Firebase, Cloud Firestore, ZegoCloud, FCM, State Management, BLoc, Problem Solving, REST APIs, Data Structures, Android Studio, Android, Play Store, Mobile Application Development, Hive, Ui, User Interface Design, SQflite, Dart, Cascading Style Sheets (CSS), JavaScript, Bootstrap (Framework), HTML, GitHub, English, Flutter, Communication",BCA,Indira Gandhi National Open University,,Bengaluru,Karnataka,India,mobiledevFinal
Senior Software Engineer,Genisys Group,4.8,"Mobile Applications, Mobile Application Development, Software Development, SOLID Design Principles, Version Control, Team Leadership, REST APIs, Debugging, Code Review, Skill Development, Computer Science, Design Patterns, Mobile Data, Software Development Life Cycle (SDLC), Algorithms, Data Structures, Flutter, Kotlin, Python, Android, C++, C, Java basics, Git, Dart, Android SDK",Bachelor of Technology,"GALGOTIA S COLLEGE OF ENGINEERING AND TECHNOLOGY, GREATER NOIDA","Google India Challenge
 Scholarship
",Bengaluru,Karnataka,India,mobiledevFinal
Member of Technical Staff,"Forward Networks, Inc.",7.6,"react js, React.js, TypeScript, JavaScript, React Native, Php developer, HTML, Microsoft Office, Microsoft Excel, MySQL, C",Master of Computer Applications,Govt. Engineering College Bikaner,,Bengaluru,Karnataka,India,mobiledevFinal
Mobile App Developer ,Suktha Solutions Private Limited,1.9,"Dart, Flutter, Java, Firebase, Hive, Figma (Software), Object-Oriented Programming (OOP), Getx, C (Programming Language)",Bachelor of Arts - BA,University of Calicut,,Bengaluru,Karnataka,India,mobiledevFinal
Flutter developer ,Arctusoft,2.6,"Debugging, Insurance Agency Management, User Interface Design, Python (Programming Language), Android Design, Dart, Web Applications, iOS, Linux, Problem Solving, Mathematics, Mobile Applications, Application Programming Interfaces (API), Android Studio, Firebase, Hive, Android, Coding , Flutter, Microsoft Excel",Bachelor's degree,University of Kerala,,Cochin,Kerala,India,mobiledevFinal
Senior Software Engineer,NexArc Information Technology,4.8,"Mobile Technology, Web Development, Web Applications, Mobile Applications",,,,Coimbatore,Tamil Nadu,India,mobiledevFinal
Associate Software Engineer,Greenbotz Platform Private Limited,2.0,"Flask, Artificial Intelligence (AI), Video Analytics, Machine Learning, Deep Learning, Firebase, Cloud Firestore, PhpMyAdmin, Mobile Application Design, Algorithms, Futures, Application Development, Business Logic, Enterprise Resource Planning (ERP), Operations Support, State Management, Unit Testing, Real-time Data, Software Design, Databases, Programming Languages, Soft Skills, Kotlin, C++, Attention to Detail, React Native, Software Development Life Cycle (SDLC), Dart, PostgreSQL, JSON, REST APIs, Laravel, PHP, Bootstrap (Framework), Stack, Web Applications, Representational State Transfer (REST), Configuration Management, NoSQL, Google Cloud Platform (GCP), C (Programming Language), Operating Systems, Quality Assurance, Analytical Skills, Test Automation, Written Communication, API Testing, Over-the-Top Content (OTT), Visual Web Developer, Web Development, Data Pipelines, Continuous Integration and Continuous Delivery (CI/CD), Software Configuration Management, Mainframe, IBM Db2, Job Control Language (JCL), Digital Authentication, iOS Development, Data Structures, Programming, Android, JavaScript, Front-End Development, Design, Mobile Operating Systems, Code Review, Critical Thinking, Design Patterns, Thinking Skills, GitHub, Microsoft Visual Studio Code, Back-End Web Development, Animation, Mobile Application Development, Git, Mobile Applications, iOS, Object-Oriented Programming (OOP), HTML5, Software Development, Android Development, Flutter, HTML, Cascading Style Sheets (CSS), Python (Programming Language), Problem Solving",Bachelor of Engineering - BE,"NSN College of Engineering and Technology,",,Coimbatore,Tamil Nadu,India,mobiledevFinal
Senior Flutter Developer ,GoKhana,8.9,"Android Studio, User Requirements, Git, iOS, REST APIs, JSON, Android, Java, Flutter App Development, Microsoft Excel, Project Management, Software Development, Computer Science, Microsoft SQL Server, SQL, C#, .NET Framework, English, Back-End Web Development, Flutter, Dart, ASP.NET Web API, ASP.NET MVC, ASP.NET, Mobile Application Development, Model-View-Controller (MVC), Application Programming Interfaces, Problem Solving, Communication, Microsoft Office, Microsoft Word, SQL Server Reporting Services (SSRS), MySQL, Leadership",Bachelor of Science - BS,"Sir Sayyed College of Arts, Commerce & Science","Mastering the Eight Paradoxes of Effective Leaders, Python",Bengaluru,Karnataka,India,mobiledevFinal
Flutter developer ,Verdant Info Comm Systems,0.8,"Microsoft Power BI, Oracle Database, Database Consulting, Amazon Web Services (AWS), DevOps, Database Administration, Database Design, Databases, Data Analysis, Ui flutter , Figma (Software), Firebase, Mobile Application Development, Flutter, Dart, Postman API, SQL, Engineering, Python (Programming Language), Web Development, Microsoft SQL Server",Bachelor of Technology - BTech,Erode Sengunthar Engineering College,,Coimbatore,Tamil Nadu,India,mobiledevFinal
Consultant,Deloitte,16.1,"Vulnerability Assessment, Penetration Testing, Web Development, Android Development, Python, Linux, Bash, owasp top 10, web app pentesting, Network Security, Virtual Private Network (VPN), Shell Scripting, Linux System Administration, Kali Linux, Virtualization, recon, Web Application Security, Wireless Networking, Computer Networking, network +, Source Intelligence, Cisco Firewall Security, TippingPoint IPS, IDS, Process Review, Application Security",Master of Computer Applications - MCA,"Dayananda Sagar College of Engineering, BANGALORE","Virtually Testing Foundation (VTF) - Internship Beginner Track, Certified Ethical Hacker (CEH), Certified Network Security specialist, CompTIA Network+, Introduction to Cybersecurity, Practical Ethical Hacking - The  Complete Course",Bengaluru,Karnataka,India,mobiledevFinal
Mobile Application Developer,Cirasthayi Technology,0.5,"supabase, Mobile Application Development, Authentication , SQFLITE , Dart, Flutter, REST APIs, Firebase, Cloud Firestore, Operating Systems, Git, Gitlab, Linux",Bachelor of Science ,Savitribai Phule Pune University,,Pune,Maharashtra,India,mobiledevFinal
Senior Software Engineer,CNH Industrial,35.0,"iPhone, Android Development, Swift, iOS Development, iOS development, Web Services, Mobile Applications, Mobile Devices, OOP, Web Applications, Design Patterns, Software Development, Project Management, Graphic Design, Automation, JavaScript, Objective-C, XML, Java, SQLite, JSON, jQuery, Core Java, Android, C#, ASP.NET, HTML5, Eclipse, Xcode, AJAX, HTML 5, REST, SQL, JavaServer Pages (JSP), JSP, jQuery UI, SOAP, Xamarin, PhoneGap, iPhone Application Development, Interface Builder, MVC, iPad, Cocoa, Windows Mobile, Computer Graphics Design, J2ME, jQuery Mobile, xcode 4.0, Swift (Programming Language), Transformational Leadership",Master of Computer Applications (M.C.A.),Punjab Tech. University,"Leadership Mindsets, Moving from Xamarin.Forms to .NET MAUI, Microsoft Certified: Azure Fundamentals",Delhi,Delhi,India,mobiledevFinal
Web Developer,Dhina Technologies Pvt Ltd,8.2,"Front-End Development, Web Design",Bachelor of Engineering - BE,Vins Christian College of Engineering,,Kanniyākumāri,Tamil Nadu,India,mobiledevFinal
Mobile App Developer (Flutter),Atomise,5.3,"iOS Development, iOS, Debugging, REST APIs, SDKs, Debugging Code, Engineering, Flutter, Web Development, Software Development, Android Development, Data Structures, Algorithms, Android, React.js, Node.js, JavaScript, Core Java, Firebase, HTML, HTML5, Bootstrap, Cascading Style Sheets (CSS), Express.js, Android Studio, Dart",Bachelor of Technology - BTech,"Maharshi Dayanand University (MDU), Rohtak",,Delhi,Delhi,India,mobiledevFinal
Mobile Application Developer,Ozotec EV,4.4,"Dart, Large Language Models, Transformers, Mqtt, JWT, JSON Web Token (JWT), Git, GitHub, Codebase Management, Arduino, Bluetooth Low Energy, Bluetooth, Battery Management Systems, API Development, REST APIs, Business Development, Project Management, Team Leadership, Team Building, Design, Figma, Metaverse, Cloud Firestore, Dashboards, Decision-Making, Business Strategy, Business Decision Making, Pipelines, Business Intelligence (BI), Back-End Web Development, Backend, Back-end Operations, Mobile Application Development, Supervised Learning, Python (Programming Language), Machine Learning Algorithms, Machine Learning, Web Application Development, Firebase, Development Tools, Team Development, English, Programming, Flutter",Bachelor of Engineering - BE,KPR Institute of Engineering and Technology,"C Training, CPP Training, Introduction to Large Language Models (LLMs), Java Training, GitHub Foundations, Responsible and Safe AI Systems , Natural Language Processing , Google Play Academy - Store Listing Certificate, Decisions, Decisions: Dashboards and Reports, Flutter With Firebase, Foundation of Business Intelligence, Python, The Path to Insights: Data Models and Pipelines, Supervised Machine Learning: Classification, Supervised Machine Learning: Regression,  Machine Learning with Python, Exploratory Data Analysis for Machine Learning, Flutter Web and Firebase Authentication, Introduction to Artificial Intelligence, Deepfakes, Dart and Flutter: The Complete Developer's Guide",Erode,Tamil Nadu,India,mobiledevFinal
Flutter Developer,IDZO.IN,4.9,"Flutter, Mobile Application Development, Team Development",BCA,"BAITHUL IZZA ARTS & SCIENCE COLLEGE, NARIKKUNI",,,Kerala,India,mobiledevFinal
Student Mobile Application Developer,Brototype,1.4,"Bloc, Provider , Getex, State Management, REST APIs, Application Programming Interfaces (API), Firebase, figma, Dart, HTML, Cascading Style Sheets (CSS), Hive, Flutter, Mobile Application Development, Software Development",Bachelor of Commerce - BCom,MMNSS College Kottiyam,,Kollam,Kerala,India,mobiledevFinal
Android Developer,Ather Energy,11.5,"Model-view-viewmodel (MVVM), Kotlin Coroutines, Android Data Binding, Navigation Component, Retrofit, Dagger Hilt, Room DB, Android Jetpack, C (Programming Language), Software Development, SQL, Java, Programming Languages, Android Development, Core Java, Application Development, Android, Amazon S3, Android Studio, Android SDK, Kotlin, Amazon Web Services (AWS), Requirements Analysis, Eclipse, XML",BE  ,"Dayananda Sagar College of Engineering, BANGALORE",AWS Certified Developer Associate,Bengaluru,Karnataka,India,mobiledevFinal
Packaged App developer ,Accenture,2.1,"Cloud Architecture, Cloud Storage, Google App Engine, Identity and Access Management (IAM), Artificial Intelligence (AI), Cloud Computing, Cloud Digital Leader, Cloud Security, Data Governance, google cloud, Google Cloud Platform (GCP), IT Digital Transformation, Security and Trust",Electrical and electronics ,REVA University,"Google Cloud Certified
Associate Data Practitioner, Google Cloud Certified Associate Cloud Engineer, Google Cloud Certified Cloud Digital Leader",Bengaluru,Karnataka,India,mobiledevFinal
ReactJS | Flutter | NodeJS Developer (Freelancer),,23.3,"GraphQL, Node.js, Next.js, NestJS, React.js, Redux.js, React Native, Unit Testing, Responsive Web Design, Mobile Applications, User Interface, Front-end, Git, SASS, JavaScript, Photoshop, Illustrator, Gulp.js, Socket.io, WebSockets, Express.js, TypeScript",3 - Year Engineering Diploma from Technical Education Board - Kerala.,Govt. Polytechnic College,,Bengaluru,Karnataka,India,mobiledevFinal
Software Engineer 2,Zepto,4.1,"Mobile Application Development, Hybrid app, TypeScript, iOS, Redux.js, React Native, Algorithm Design, Java, Android Development, Data Structures, Algorithms, Programming, JavaScript, Object-Oriented Programming (OOP), React.js",Bachelor of Engineering - BE,"SSBT'S COLLEGE OF ENGINEERING & TECHNOLOGY, BAMBHORI.","The Complete Android N Developer Course, Java Certificate, Problem solving ",,Maharashtra,India,mobiledevFinal
QATAR NATIONAL BANK,MGS Technology Pvt Ltd.,3.5,"User Interface Design, Middleware, Databases, Output, Integrated Services, Manage client expectations, Post Processing, Secure Coding, SOLIDWORKS Visualize, Google Maps, Data as a Service (DaaS), Cascading Style Sheets (CSS), On-call Support, Personal Training, Microsoft Office, Satisfied Clients, Production Support, Google Products, Mobile Application Development, Customer Service, Java, Notepad, Business Requirements, Problem Solving, Data Structures, Mobile Applications, Revolving Lines of Credit, Resolving Issues, Mobile Integration, MySQL, Virtual studio, Kony visualizer8.4, Quantum visualizer, Core Java, JavaScript, C (Programming Language)",Msc computer science ,Savitribai Phule Pune University,,Pune,Maharashtra,India,mobiledevFinal
