current_position,current_company,years_of_experience,total_skills,education_degree,education_institution,certifications,city,state,country,profile_type
Business Intelligence Developer,Tata Consultancy Services,4.4,"Palantir, Possess strong analytical, Data Management, Data Analysis, Data Integration, Software Development, Business Intelligence Tools, Tableau Online, Analytical Skills, Data Visualization, Databases, TensorFlow, Business Analytics, Business Intelligence (BI), Dashboard Building, Data Analytics, Deep Learning, Machine Learning, Teradata SQL, Microsoft SQL Server, Tableau, Agile Methodologies, SQL, Artificial Neural Networks, Database Management System (DBMS), Python (Programming Language)",Master of Technology - MTech,"NSS College of Engineering, Palakkad","Palantir Foundry Application Developer , Palantir Foundry Data Engineer , Microsoft Certified: Power BI Data Analyst Associate, Data Analysis with Python, Data Visualization with Python, Python 101 for Data Science, SQL and Relational Databases 101, Microsoft Certified: Power BI Data Analyst Associate, Tableau Developer",Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior systems associate(Power BI Developer),Infosys,3.4,"power query, Dashboards, DAX, Microsoft Power Query, Extract, Transform, Load (ETL), Data Warehousing, Visualization, Analytical Skills, Data Models, Microsoft Power BI, Data Visualization, Business Analysis, Data Analysis, Python (Programming Language), SQL, Microsoft SQL Server",Bachelor's degree,Sasurie College of Education,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Manager,JLL Technologies,13.5,"Data Modeling, Snowflake, QlikView, Azure Databricks, Microsoft Power BI, Business Intelligence Tools, Data Intelligence, Business Data Management, Looker, Tableau, Microsoft SQL Server, Data Warehousing, Business Intelligence, Requirements Analysis, SQL, MySQL, C, QlikView Development, Pentaho",Bachelor's degree,Nitte Meenakshi Institute of Technology,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Koch Business Solutions India,9.6,"Microsoft SQL Server, WebFOCUS, IBI Webfocus, Business Intelligence, Microsoft Power BI, Power bi, Tableau, SQL, HTML, JavaScript, css, DAX, Business Intelligence (BI)",Bachelor of Technology (B.Tech.),Bharath Institute of Higher Education and Research,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Senior Consultant,Protiviti India Member Firm,6.3,"Microsoft Power BI, Data Analysis, Version Control, Microsoft Power Automate, SQL Server Reporting Services (SSRS), Transact-SQL (T-SQL), SQL Server Integration Services (SSIS), SQL, Microsoft Excel",Bachelor's degree,"G. Pullla Reddy Engineering College, (Autonomous), Kurnool","Microsoft Power BI, Microsoft Certified: Power BI Data Analyst Associate",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Version 1,13.2,"Microsoft Power BI, Microsoft Azure, SQL Server Analysis Services (SSAS), Mainframe, Data Mining, Extract, Transform, Load (ETL), C++, MySQL, Python, PHP, Cascading Style Sheets (CSS), Tableau, SQL Server Integration Services (SSIS), Microsoft SQL Server, HiveQL, WAMP, Power bi report server, Data Modeling, Software Development, Agile Methodologies, Object Oriented Design, Data Analytics, HTML, Databases, Hadoop, Microsoft Office, SQL, Microsoft Excel, Teamwork",,"Christ University, Bangalore",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Celebal Technologies,3.8,"Pre-Sales Consulting, Data Analysis, Microsoft Office, Data Cleaning, Data Mining, Microsoft SQL Server, Python (Programming Language), Microsoft Power BI, Microsoft Excel, SQL, CommVault, TSM, IBM Tivoli, Data Recovery, Data Backup Solutions, Google cloud, Cloud, Object-Oriented Programming (OOP), C (Programming Language), Storage analyst",Master of Business Administration - MBA,Indira Gandhi National Open University,"power bi - business intelligence from beginner to advanced, Cloud digital leader, Dell EMC Unity Fundamentals, concepts and features, Send Professional Emails , The Fundamentals of Digital Marketing ",Delhi,Delhi,India,businees_intelligence_developerss
AI Data Analyst Trainer,TechZone Academy,6.6,"Microsoft SQL Server, Design, GeoJSON, Power BI Service, SharePoint, DAX, Data Modeling, Amazon Web Services (AWS), Dashboard Metrics, Data Presentation, Exploratory Data Analysis, Advance Excel, Python, Microsoft Power BI, Google Data Studio, Cloud Computing, MySQL, Oracle, Automation, Big Data Analytics, Database Management System (DBMS), Data Visualisation, Statistics, Microsoft Excel, SQL, MongoDB, Tableau, Data Analysis, Data Visualization, Digital Marketing, HTML, JavaScript",Bachelor of Commerce - BCom,Osmania University,,Hyderābād,Telangana,India,businees_intelligence_developerss
Senior Business Intelligence Consultant,QBA Worldwide,7.2,"Data Analytics, Relational Databases, Troubleshooting, Data Reconciliation, Skill Development, Report Development, Business Development, Microsoft Business Intelligence (MSBI), Data Warehousing, Presentation Skills, Time Management, Project Management, Numeracy, Pivot Tables, Data Validation, Data Reporting, Data Cleaning, Problem Solving, PowerPivot, Snowflake, Data Marts, SQL Server Reporting Services (SSRS), Query Writing, Query Optimization, SQL Server Integration Services (SSIS), Knowledge Sharing, Analytical Skills, Agile Methodologies, Data Modeling, Databases, Key Performance Indicators, Reporting Requirements, PostgreSQL, Dashboards, Data Visualization, Extract, Transform, Load (ETL), DAX, Business Intelligence (BI), MySQL, SQL, Data Analysis, Business Analysis, Microsoft Power BI, Microsoft SQL Server, Microsoft Excel",Bachelor of Technology - BTech,Sankethikha Institute of Technology and Management ,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Consultant( Power bi developer),Capgemini,7.2,"Microsoft Azure, SQL, adf, Microsoft Excel, Business Intelligence (BI), Microsoft Power BI",Bachelor of Technology - BTech,JNTU Anantapur,Microsoft Certified: Power BI Data Analyst Associate,Bengaluru,Karnataka,India,businees_intelligence_developerss
Technical Lead,DataToBiz,8.2,"Data Analytics, Business Analysis, SQL, Data Analysis, Analytical Skills, Microsoft Excel, Microsoft Office, Microsoft Power BI, Microsoft Power Platform, Microsoft Power Apps, Power apps, Microsoft Power Automate",Bachelor of Arts - BA,Gautam Talent School,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Lead Engineer,Espire Infolabs,8.9,SQL Server Integration Services (SSIS),Bachelor of Engineering - BE,"NOVA College of Engineering and Technology, Hyderabad",,Bengaluru,Karnataka,India,businees_intelligence_developerss
Technical Lead - Business Intelligence,CitiusTech,9.0,"Communication, Analytics, Snowflake Cloud, Snowflake, Leadership, Management, Microsoft Office, Project Management, Customer Service, Strategic Planning, Training, Public Speaking, Sales, Research, Team Building, Tableau, SQL, Python (Programming Language), Microsoft SQL Server, Sql server dba, Data Analysis, Teamwork, Analytical Skills, Database Administration",Bachelor of Engineering - BE,vivekanada colege of engineering and technology,,,Karnataka,India,businees_intelligence_developerss
Business Intelligence Analyst,ANZ,7.0,"Teradata SQL, SAS Base, Data Management, Pandas (Software), Python (Programming Language), Python, MySQL, Microsoft SQL Server, Pivot Tables, Excel Pivot, Microsoft Power Query, PowerPivot, Business Intelligence Projects, Presentations, Data Validation, Visualization, Star Schema, Data Models, Database Applications, Databases, Data Visualization, DAX, Stored Procedures, Snowflake Cloud, Snowflake, Extract, Transform, Load (ETL), Data Warehousing, Data Cleaning, Microsoft Business Intelligence (MSBI), Oracle Database, Business Requirements, Analytical Skills, Problem Solving, Dashboards, Data Modeling, Data Preparation, Data Analytics, Business Intelligence (BI), Computer Science, Statistics, Machine Learning, Data Analysis, Data Science, Teaching, Communication, Interpersonal Communication, SAS (Programming Language), SAS (Software), Java, Microsoft Excel, SQL, Microsoft Power BI, Tableau",Master of Computer Applications - MCA,Osmania University,"SQL (Basic), SQL Beginner to Advanced For Data Professionals, Power BI Data Analytics for All Levels, Excel: Mother of Business Intelligence, Data Science Orientation",Bengaluru,Karnataka,India,businees_intelligence_developerss
Technology Analyst,Infosys,4.8,"Business Intelligence Projects, Data Intelligence, Power BI, AX 2012 R2, Ax 2012 R3, Ax 2012, Salesforce, Zap Data Hub, Databases, Clinical Trial Analysis, Data Analysis, Data Analytics, DAX, Visualization, Data Warehousing, Extract, Transform, Load (ETL), Online Transaction Processing (OLTP), OLAP, OLAP Cubes, Business Intelligence Tools, Data Visualization, SQL, Dashboards, Microsoft Dynamics AX, Python (Programming Language), Zap BI, Tableau, Microsoft SQL Server, SQL Server Analysis Services (SSAS), Pandas (Software), Anaconda, Cloud Computing, Ethical Hacking, Art, Microsoft Power BI, Zap BI ",Bachelor of Engineering - BE,"Coorg Institute of Technology, PONNAMPET",Lean Six Sigma Green Belt Certification,,Karnataka,India,businees_intelligence_developerss
Data Engineer,Tiger Analytics,6.4,"Data Analytics, Microsoft Power Query, Dashboards, Microsoft SQL Server, Microsoft Power Apps, SAP ABAP, SAP ETL, SAP OTC, SAP Basis, Business Intelligence Tools, Business Intelligence (BI), Snowflake, DAX, Microsoft Report Builder, Microsoft Power Automate, Microsoft Power BI, Data Visualization, Extract, Transform, Load (ETL), MySQL, SQL",Bachelor of Engineering,University of Mumbai,Microsoft Certified: Power BI Data Analyst Associate,Bengaluru,Karnataka,India,businees_intelligence_developerss
Specialist Software Engineer,Societe Generale Global Solution Centre,7.2,"Microsoft Power Query, Business Intelligence (BI), Data Modeling, Business Intelligence Tools, Data Analysis, Microsoft Power BI, SQL, JavaScript, Web Development, Programming, ReactJS, Microsoft PowerPoint, HTML, Bootstrap, Github, Leadership, Database Management System (DBMS), IT Enabled Business Transformation, Full-Stack Development, Data Visualization",Bachelor of Technology - BTech,Techno India Jobs,"SQL (Intermediate) Certificate, SQL, Infosys Certified Advanced Power BI Developer, Infosys Certified Power BI Developer, Business Intelligence And Automated Reports Using Power BI, Impact Champion Award for Power BI Dashboard, Power BI - Data Analytics Essentials with Power BI, CutShort Certified HTML/CSS - Basic, CutShort Certified React.js - Basic",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,SBM Offshore,4.2,"Key Performance Indicators, Data Science, Python (Programming Language), Machine Learning, Microsoft Azure, Microsoft Fabric, D3.js, Computer Science Education, Data Interpretation, Star Schema, Communication, Data Cleaning, Client Presentation, Large-scale Data Processing, Oracle BIEE, Security Implementation, Project Migration, Data AI, Dynamic Modeling, Reporting Requirements, Performance Reporting, Personally Identifiable Information (PII), Labor and Delivery, Data Reporting, Agile Methodologies, Microsoft Excel, R (Programming Language), Tableau, Data Analysis, Data Visualization, Data Warehousing, Microsoft Power BI, Data Modeling, DAX, M query , Dashboards, Extract, Transform, Load (ETL), PostgreSQL, Query Writing, SQL Server Integration Services (SSIS), SQL Server Reporting Services (SSRS), Power bi, SQL, Android Development, Java",Bachelor of Engineering,"KLS Gogte Institute of Technology, Belagavi, Karnataka, India "," Google Data Analytics Professional Certificate, Azure Data Scientist Associate, Fabric Analytics Engineer Associate, Microsoft Certified: Power BI Data Analyst Associate",Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Google,7.2,"E-Commerce, Analytical Solutions, Machine Learning Algorithms, Key Performance Indicators, Technical Requirements, User Experience (UX), Customer Presentations, Strategic Insights, Storylines, Data Wrangling, Extract, Transform, Load (ETL), Scrum, Visualization, Computer Science, Query Writing, Reporting Requirements, Deadline Oriented, VBA Programming, Problem Solving, User Requirements, Databases, Data Analytics, Communication, Business Requirements, Business Intelligence (BI), Attention to Detail, Analytics, Analytical Skills, SQL, Python (Programming Language), Tableau, Big Data Analytics, Hadoop, Hive, Apache Spark, PySpark, Data Visualization, Business Analysis, Data Science, Machine Learning, Data Engineering, Apache Airflow, Linux, Shell Scripting, Microsoft Office, Microsoft Excel, Excel Dashboards, Visual Basic for Applications (VBA), Project Management, Programming, Data Structures, Ruby on Rails, Ruby, JavaScript, C++, C, HTML, CSS, MVC Architecture, Leadership",Master of Business Administration - MBA,Indian Institute of Foreign Trade,,Bengaluru,Karnataka,India,businees_intelligence_developerss
Business Intelligence Developer,Haleon,7.8,"Agile Methodologies, Microsoft Power Automate, Microsoft Power Apps, Alyeryx, Advertising Campaigns, Transact-SQL (T-SQL), COSMOS, A/B Testing, Data Mining, Statistical Analysis, Data Wrangling, Problem Solving, Data Modeling, Data Manipulation, Python (Programming Language), Microsoft Power BI, Insight Generation, Data Visualization, Business Intelligence (BI), DAX, Extract, Transform, Load (ETL), Competitive Analysis, SQL, C#, Microsoft Excel",Bachelor of Technology,Sri Venkateshwara College Of Engineering and Technology,"Registered Scrum Master™, Bing Ads Accredited Professional",Bengaluru,Karnataka,India,businees_intelligence_developerss
Staff Data Engineer,GE Vernova,9.7,"Data Warehousing, Data Modeling, SAP BusinessObjects, Alteryx, Microsoft Power BI, Tableau, Dashboard, KPI Reports, KPI Dashboards, Oracle Database, Microsoft SQL Server",,Visvesvaraya Technological University,,Bengaluru,Karnataka,India,businees_intelligence_developerss
